"MarkettypeID","TradingDate","RiskPremium1","SMB1","HML1"
"P9710","1993-07-07","0.002725","-0.006494","0.000383"
"P9707","1993-07-07","0.012567","-0.018445","-0.011537"
"P9709","1993-07-07","-0.000298","0.000891","0.003147"
"P9712","1993-07-07","-0.000298","0.000891","0.003147"
"P9713","1993-07-07","0.002725","-0.006494","0.000383"
"P9714","1993-07-07","-0.000298","0.000891","0.003147"
"P9715","1993-07-07","0.002725","-0.006494","0.000383"
"P9706","1993-07-08","-0.000476","-0.001877","-0.000530"
"P9707","1993-07-08","-0.008892","-0.005568","-0.009108"
"P9710","1993-07-08","-0.002451","-0.002747","-0.002851"
"P9709","1993-07-08","-0.000476","-0.001877","-0.000530"
"P9712","1993-07-08","-0.000476","-0.001877","-0.000530"
"P9713","1993-07-08","-0.002451","-0.002747","-0.002851"
"P9714","1993-07-08","-0.000476","-0.001877","-0.000530"
"P9715","1993-07-08","-0.002451","-0.002747","-0.002851"
"P9706","1993-07-09","-0.031200","-0.000608","-0.011222"
"P9707","1993-07-09","-0.046495","-0.005296","0.012155"
"P9710","1993-07-09","-0.034768","-0.004774","-0.000106"
"P9709","1993-07-09","-0.031200","-0.000608","-0.011222"
"P9712","1993-07-09","-0.031200","-0.000608","-0.011222"
"P9713","1993-07-09","-0.034768","-0.004774","-0.000106"
"P9714","1993-07-09","-0.031200","-0.000608","-0.011222"
"P9715","1993-07-09","-0.034768","-0.004774","-0.000106"
"P9706","1993-07-12","0.147774","0.003381","0.012786"
"P9710","1993-07-12","0.110868","0.000302","0.014485"
"P9707","1993-07-12","-0.013345","-0.010343","-0.009408"
"P9709","1993-07-12","0.147774","0.003381","0.012786"
"P9712","1993-07-12","0.147774","0.003381","0.012786"
"P9713","1993-07-12","0.110868","0.000302","0.014485"
"P9714","1993-07-12","0.147774","0.003381","0.012786"
"P9715","1993-07-12","0.110868","0.000302","0.014485"
"P9706","1993-07-13","0.005715","0.010827","0.015571"
"P9707","1993-07-13","0.452565","2.459470","-3.643098"
"P9710","1993-07-13","0.108639","0.236013","0.008286"
"P9709","1993-07-13","0.005715","0.010827","0.015571"
"P9712","1993-07-13","0.005715","0.010827","0.015571"
"P9713","1993-07-13","0.108639","0.236013","0.008286"
"P9714","1993-07-13","0.005715","0.010827","0.015571"
"P9715","1993-07-13","0.108639","0.236013","0.008286"
"P9707","1993-07-14","-0.021623","0.017159","-0.004933"
"P9710","1993-07-14","-0.015913","-0.012607","-0.000927"
"P9706","1993-07-14","-0.014194","-0.022021","-0.006702"
"P9709","1993-07-14","-0.014194","-0.022021","-0.006702"
"P9712","1993-07-14","-0.014194","-0.022021","-0.006702"
"P9713","1993-07-14","-0.015913","-0.012607","-0.000927"
"P9714","1993-07-14","-0.014194","-0.022021","-0.006702"
"P9715","1993-07-14","-0.015913","-0.012607","-0.000927"
"P9707","1993-07-15","0.007617","-0.030349","0.015441"
"P9706","1993-07-15","-0.015923","0.007917","0.011408"
"P9710","1993-07-15","-0.010459","-0.003363","0.016244"
"P9709","1993-07-15","-0.015923","0.007917","0.011408"
"P9712","1993-07-15","-0.015923","0.007917","0.011408"
"P9713","1993-07-15","-0.010459","-0.003363","0.016244"
"P9714","1993-07-15","-0.015923","0.007917","0.011408"
"P9715","1993-07-15","-0.010459","-0.003363","0.016244"
"P9707","1993-07-16","-0.069795","-0.014249","0.018078"
"P9710","1993-07-16","-0.025049","-0.001165","0.023670"
"P9706","1993-07-16","-0.011506","0.003135","0.019557"
"P9709","1993-07-16","-0.011506","0.003135","0.019557"
"P9712","1993-07-16","-0.011506","0.003135","0.019557"
"P9713","1993-07-16","-0.025049","-0.001165","0.023670"
"P9714","1993-07-16","-0.011506","0.003135","0.019557"
"P9715","1993-07-16","-0.025049","-0.001165","0.023670"
"P9706","1993-07-17","0.022795","0.003223","-0.007631"
"P9710","1993-07-17","0.022795","-0.002890","-0.018283"
"P9709","1993-07-17","0.022795","0.003223","-0.007631"
"P9712","1993-07-17","0.022795","0.003223","-0.007631"
"P9713","1993-07-17","0.022795","-0.002890","-0.018283"
"P9714","1993-07-17","0.022795","0.003223","-0.007631"
"P9715","1993-07-17","0.022795","-0.002890","-0.018283"
"P9706","1993-07-19","-0.055272","0.020463","0.023649"
"P9710","1993-07-19","-0.039531","0.039870","0.028109"
"P9707","1993-07-19","0.013199","0.094725","0.010895"
"P9709","1993-07-19","-0.055272","0.020463","0.023649"
"P9712","1993-07-19","-0.055272","0.020463","0.023649"
"P9713","1993-07-19","-0.039531","0.039870","0.028109"
"P9714","1993-07-19","-0.055272","0.020463","0.023649"
"P9715","1993-07-19","-0.039531","0.039870","0.028109"
"P9707","1993-07-20","0.260157","-0.040986","-0.129420"
"P9706","1993-07-20","-0.017993","-0.002313","-0.025024"
"P9710","1993-07-20","0.047079","-0.008165","-0.017127"
"P9709","1993-07-20","-0.017993","-0.002313","-0.025024"
"P9712","1993-07-20","-0.017993","-0.002313","-0.025024"
"P9713","1993-07-20","0.047079","-0.008165","-0.017127"
"P9714","1993-07-20","-0.017993","-0.002313","-0.025024"
"P9715","1993-07-20","0.047079","-0.008165","-0.017127"
"P9706","1993-07-21","-0.015624","0.005768","0.022909"
"P9707","1993-07-21","-0.015252","-0.033057","0.055902"
"P9710","1993-07-21","-0.015536","-0.007714","0.017709"
"P9709","1993-07-21","-0.015624","0.005768","0.022909"
"P9712","1993-07-21","-0.015624","0.005768","0.022909"
"P9713","1993-07-21","-0.015536","-0.007714","0.017709"
"P9714","1993-07-21","-0.015624","0.005768","0.022909"
"P9715","1993-07-21","-0.015536","-0.007714","0.017709"
"P9707","1993-07-22","0.011453","0.091126","-0.007763"
"P9710","1993-07-22","0.010883","0.019589","-0.007625"
"P9706","1993-07-22","0.010707","-0.006519","-0.004907"
"P9709","1993-07-22","0.010707","-0.006519","-0.004907"
"P9712","1993-07-22","0.010707","-0.006519","-0.004907"
"P9713","1993-07-22","0.010883","0.019589","-0.007625"
"P9714","1993-07-22","0.010707","-0.006519","-0.004907"
"P9715","1993-07-22","0.010883","0.019589","-0.007625"
"P9706","1993-07-23","0.019215","-0.015024","-0.021834"
"P9710","1993-07-23","-0.002683","-0.013122","-0.025995"
"P9707","1993-07-23","-0.073669","-0.000879","-0.011581"
"P9709","1993-07-23","0.019215","-0.015024","-0.021834"
"P9712","1993-07-23","0.019215","-0.015024","-0.021834"
"P9713","1993-07-23","-0.002683","-0.013122","-0.025995"
"P9714","1993-07-23","0.019215","-0.015024","-0.021834"
"P9715","1993-07-23","-0.002683","-0.013122","-0.025995"
"P9710","1993-07-26","0.041929","-0.012166","-0.011361"
"P9707","1993-07-26","0.227139","-0.004973","-0.009645"
"P9706","1993-07-26","-0.016276","-0.011728","-0.018179"
"P9709","1993-07-26","-0.016276","-0.011728","-0.018179"
"P9712","1993-07-26","-0.016276","-0.011728","-0.018179"
"P9713","1993-07-26","0.041929","-0.012166","-0.011361"
"P9714","1993-07-26","-0.016276","-0.011728","-0.018179"
"P9715","1993-07-26","0.041929","-0.012166","-0.011361"
"P9707","1993-07-27","0.017470","-0.063345","-0.092012"
"P9710","1993-07-27","0.027006","-0.027508","-0.023178"
"P9706","1993-07-27","0.030019","-0.019009","-0.023426"
"P9709","1993-07-27","0.030019","-0.019009","-0.023426"
"P9712","1993-07-27","0.030019","-0.019009","-0.023426"
"P9713","1993-07-27","0.027006","-0.027508","-0.023178"
"P9714","1993-07-27","0.030019","-0.019009","-0.023426"
"P9715","1993-07-27","0.027006","-0.027508","-0.023178"
"P9710","1993-07-28","0.062950","-0.012992","-0.009000"
"P9706","1993-07-28","0.088762","-0.004885","-0.012336"
"P9707","1993-07-28","-0.020097","-0.022579","0.070496"
"P9709","1993-07-28","0.088762","-0.004885","-0.012336"
"P9712","1993-07-28","0.088762","-0.004885","-0.012336"
"P9713","1993-07-28","0.062950","-0.012992","-0.009000"
"P9714","1993-07-28","0.088762","-0.004885","-0.012336"
"P9715","1993-07-28","0.062950","-0.012992","-0.009000"
"P9710","1993-07-29","0.019188","0.026530","-0.007804"
"P9707","1993-07-29","-0.004239","0.106221","-0.003966"
"P9706","1993-07-29","0.026453","-0.006346","-0.001514"
"P9709","1993-07-29","0.026453","-0.006346","-0.001514"
"P9712","1993-07-29","0.026453","-0.006346","-0.001514"
"P9713","1993-07-29","0.019188","0.026530","-0.007804"
"P9714","1993-07-29","0.026453","-0.006346","-0.001514"
"P9715","1993-07-29","0.019188","0.026530","-0.007804"
"P9710","1993-07-30","0.036084","0.038040","0.012137"
"P9707","1993-07-30","0.001503","-0.005413","0.002500"
"P9706","1993-07-30","0.046583","0.044368","0.042530"
"P9709","1993-07-30","0.046583","0.044368","0.042530"
"P9712","1993-07-30","0.046583","0.044368","0.042530"
"P9713","1993-07-30","0.036084","0.038040","0.012137"
"P9714","1993-07-30","0.046583","0.044368","0.042530"
"P9715","1993-07-30","0.036084","0.038040","0.012137"
"P9706","1993-08-02","-0.024822","-0.015409","-0.029104"
"P9710","1993-08-02","-0.016524","-0.022031","-0.009403"
"P9707","1993-08-02","0.010902","-0.015896","0.003789"
"P9709","1993-08-02","-0.024822","-0.015409","-0.029104"
"P9712","1993-08-02","-0.024822","-0.015409","-0.029104"
"P9713","1993-08-02","-0.016524","-0.022031","-0.009403"
"P9714","1993-08-02","-0.024822","-0.015409","-0.029104"
"P9715","1993-08-02","-0.016524","-0.022031","-0.009403"
"P9710","1993-08-03","-0.018968","-0.012231","0.011473"
"P9707","1993-08-03","-0.021339","-0.046424","0.009210"
"P9706","1993-08-03","-0.018247","0.000822","0.004710"
"P9709","1993-08-03","-0.018247","0.000822","0.004710"
"P9712","1993-08-03","-0.018247","0.000822","0.004710"
"P9713","1993-08-03","-0.018968","-0.012231","0.011473"
"P9714","1993-08-03","-0.018247","0.000822","0.004710"
"P9715","1993-08-03","-0.018968","-0.012231","0.011473"
"P9706","1993-08-04","0.017102","0.005645","0.005309"
"P9707","1993-08-04","-0.002056","0.003151","0.018788"
"P9710","1993-08-04","0.012613","0.006111","0.001979"
"P9709","1993-08-04","0.017102","0.005645","0.005309"
"P9712","1993-08-04","0.017102","0.005645","0.005309"
"P9713","1993-08-04","0.012613","0.006111","0.001979"
"P9714","1993-08-04","0.017102","0.005645","0.005309"
"P9715","1993-08-04","0.012613","0.006111","0.001979"
"P9710","1993-08-05","0.007438","-0.004641","-0.011339"
"P9707","1993-08-05","-0.016442","0.011399","0.000000"
"P9706","1993-08-05","0.014714","-0.009337","-0.011277"
"P9709","1993-08-05","0.014714","-0.009337","-0.011277"
"P9712","1993-08-05","0.014714","-0.009337","-0.011277"
"P9713","1993-08-05","0.007438","-0.004641","-0.011339"
"P9714","1993-08-05","0.014714","-0.009337","-0.011277"
"P9715","1993-08-05","0.007438","-0.004641","-0.011339"
"P9706","1993-08-06","0.095348","0.008378","0.002009"
"P9707","1993-08-06","-0.003399","-0.053335","-0.040116"
"P9710","1993-08-06","0.072574","-0.006263","-0.008200"
"P9709","1993-08-06","0.095348","0.008378","0.002009"
"P9712","1993-08-06","0.095348","0.008378","0.002009"
"P9713","1993-08-06","0.072574","-0.006263","-0.008200"
"P9714","1993-08-06","0.095348","0.008378","0.002009"
"P9715","1993-08-06","0.072574","-0.006263","-0.008200"
"P9706","1993-08-07","0.002458","0.000033","0.002540"
"P9710","1993-08-07","0.002458","-0.002220","-0.000331"
"P9709","1993-08-07","0.002458","0.000033","0.002540"
"P9712","1993-08-07","0.002458","0.000033","0.002540"
"P9713","1993-08-07","0.002458","-0.002220","-0.000331"
"P9714","1993-08-07","0.002458","0.000033","0.002540"
"P9715","1993-08-07","0.002458","-0.002220","-0.000331"
"P9706","1993-08-09","0.292928","-0.003491","-0.014324"
"P9707","1993-08-09","0.249133","0.073822","0.004965"
"P9710","1993-08-09","0.282879","0.021228","-0.014050"
"P9709","1993-08-09","0.292928","-0.003491","-0.014324"
"P9712","1993-08-09","0.292928","-0.003491","-0.014324"
"P9713","1993-08-09","0.282879","0.021228","-0.014050"
"P9714","1993-08-09","0.292928","-0.003491","-0.014324"
"P9715","1993-08-09","0.282879","0.021228","-0.014050"
"P9710","1993-08-10","-0.007289","-0.004510","-0.005274"
"P9707","1993-08-10","-0.010211","0.015610","0.007554"
"P9706","1993-08-10","-0.006437","-0.011663","-0.014691"
"P9709","1993-08-10","-0.006437","-0.011663","-0.014691"
"P9712","1993-08-10","-0.006437","-0.011663","-0.014691"
"P9713","1993-08-10","-0.007289","-0.004510","-0.005274"
"P9714","1993-08-10","-0.006437","-0.011663","-0.014691"
"P9715","1993-08-10","-0.007289","-0.004510","-0.005274"
"P9710","1993-08-11","0.040808","-0.023881","0.002206"
"P9706","1993-08-11","0.039981","-0.008876","-0.008717"
"P9707","1993-08-11","0.043625","-0.065456","-0.006334"
"P9709","1993-08-11","0.039981","-0.008876","-0.008717"
"P9712","1993-08-11","0.039981","-0.008876","-0.008717"
"P9713","1993-08-11","0.040808","-0.023881","0.002206"
"P9714","1993-08-11","0.039981","-0.008876","-0.008717"
"P9715","1993-08-11","0.040808","-0.023881","0.002206"
"P9706","1993-08-12","0.039855","-0.010991","0.010884"
"P9710","1993-08-12","0.036381","-0.036058","0.034812"
"P9707","1993-08-12","0.024586","-0.080269","0.126242"
"P9709","1993-08-12","0.039855","-0.010991","0.010884"
"P9712","1993-08-12","0.039855","-0.010991","0.010884"
"P9713","1993-08-12","0.036381","-0.036058","0.034812"
"P9714","1993-08-12","0.039855","-0.010991","0.010884"
"P9715","1993-08-12","0.036381","-0.036058","0.034812"
"P9707","1993-08-13","0.324637","-0.001241","0.012711"
"P9710","1993-08-13","0.101526","0.002710","-0.008261"
"P9706","1993-08-13","0.035295","0.007741","-0.018827"
"P9709","1993-08-13","0.035295","0.007741","-0.018827"
"P9712","1993-08-13","0.035295","0.007741","-0.018827"
"P9713","1993-08-13","0.101526","0.002710","-0.008261"
"P9714","1993-08-13","0.035295","0.007741","-0.018827"
"P9715","1993-08-13","0.101526","0.002710","-0.008261"
"P9707","1993-08-16","0.041102","-0.037208","0.025100"
"P9710","1993-08-16","0.075093","0.034944","-0.024355"
"P9706","1993-08-16","0.085337","0.044094","0.001677"
"P9709","1993-08-16","0.085337","0.044094","0.001677"
"P9712","1993-08-16","0.085337","0.044094","0.001677"
"P9713","1993-08-16","0.075093","0.034944","-0.024355"
"P9714","1993-08-16","0.085337","0.044094","0.001677"
"P9715","1993-08-16","0.075093","0.034944","-0.024355"
"P9710","1993-08-17","-0.063818","0.016168","0.051530"
"P9707","1993-08-17","0.030615","-0.007017","-0.024027"
"P9706","1993-08-17","-0.091831","0.026883","0.032737"
"P9709","1993-08-17","-0.091831","0.026883","0.032737"
"P9712","1993-08-17","-0.091831","0.026883","0.032737"
"P9713","1993-08-17","-0.063818","0.016168","0.051530"
"P9714","1993-08-17","-0.091831","0.026883","0.032737"
"P9715","1993-08-17","-0.063818","0.016168","0.051530"
"P9706","1993-08-18","-0.002643","-0.014711","-0.027092"
"P9710","1993-08-18","-0.001216","-0.015964","-0.016717"
"P9707","1993-08-18","0.003520","-0.009597","-0.001151"
"P9709","1993-08-18","-0.002643","-0.014711","-0.027092"
"P9712","1993-08-18","-0.002643","-0.014711","-0.027092"
"P9713","1993-08-18","-0.001216","-0.015964","-0.016717"
"P9714","1993-08-18","-0.002643","-0.014711","-0.027092"
"P9715","1993-08-18","-0.001216","-0.015964","-0.016717"
"P9706","1993-08-19","-0.004892","0.012460","0.026011"
"P9707","1993-08-19","-0.019781","0.017282","-0.003465"
"P9710","1993-08-19","-0.008340","0.017197","0.015004"
"P9709","1993-08-19","-0.004892","0.012460","0.026011"
"P9712","1993-08-19","-0.004892","0.012460","0.026011"
"P9713","1993-08-19","-0.008340","0.017197","0.015004"
"P9714","1993-08-19","-0.004892","0.012460","0.026011"
"P9715","1993-08-19","-0.008340","0.017197","0.015004"
"P9706","1993-08-20","-0.029669","-0.003918","0.005506"
"P9710","1993-08-20","-0.026565","-0.002887","0.011593"
"P9707","1993-08-20","-0.016165","0.006650","0.002528"
"P9709","1993-08-20","-0.029669","-0.003918","0.005506"
"P9712","1993-08-20","-0.029669","-0.003918","0.005506"
"P9713","1993-08-20","-0.026565","-0.002887","0.011593"
"P9714","1993-08-20","-0.029669","-0.003918","0.005506"
"P9715","1993-08-20","-0.026565","-0.002887","0.011593"
"P9706","1993-08-21","-0.003658","0.001102","0.006268"
"P9710","1993-08-21","-0.003658","0.000676","0.005610"
"P9709","1993-08-21","-0.003658","0.001102","0.006268"
"P9712","1993-08-21","-0.003658","0.001102","0.006268"
"P9713","1993-08-21","-0.003658","0.000676","0.005610"
"P9714","1993-08-21","-0.003658","0.001102","0.006268"
"P9715","1993-08-21","-0.003658","0.000676","0.005610"
"P9707","1993-08-23","0.342067","0.036608","-0.117228"
"P9706","1993-08-23","-0.014319","-0.013632","0.000065"
"P9710","1993-08-23","0.067850","0.002330","0.014803"
"P9709","1993-08-23","-0.014319","-0.013632","0.000065"
"P9712","1993-08-23","-0.014319","-0.013632","0.000065"
"P9713","1993-08-23","0.067850","0.002330","0.014803"
"P9714","1993-08-23","-0.014319","-0.013632","0.000065"
"P9715","1993-08-23","0.067850","0.002330","0.014803"
"P9710","1993-08-24","0.047716","-0.016095","-0.050964"
"P9707","1993-08-24","-0.009473","0.031263","0.059961"
"P9706","1993-08-24","0.064852","-0.022258","-0.047127"
"P9709","1993-08-24","0.064852","-0.022258","-0.047127"
"P9712","1993-08-24","0.064852","-0.022258","-0.047127"
"P9713","1993-08-24","0.047716","-0.016095","-0.050964"
"P9714","1993-08-24","0.064852","-0.022258","-0.047127"
"P9715","1993-08-24","0.047716","-0.016095","-0.050964"
"P9710","1993-08-25","-0.008014","0.003599","0.026005"
"P9707","1993-08-25","0.026173","-0.086225","-0.123661"
"P9706","1993-08-25","-0.018269","0.024141","0.030234"
"P9709","1993-08-25","-0.018269","0.024141","0.030234"
"P9712","1993-08-25","-0.018269","0.024141","0.030234"
"P9713","1993-08-25","-0.008014","0.003599","0.026005"
"P9714","1993-08-25","-0.018269","0.024141","0.030234"
"P9715","1993-08-25","-0.008014","0.003599","0.026005"
"P9710","1993-08-26","-0.009110","0.007857","-0.001898"
"P9706","1993-08-26","-0.007738","0.000129","-0.001789"
"P9707","1993-08-26","-0.013694","0.037826","0.054418"
"P9709","1993-08-26","-0.007738","0.000129","-0.001789"
"P9712","1993-08-26","-0.007738","0.000129","-0.001789"
"P9713","1993-08-26","-0.009110","0.007857","-0.001898"
"P9714","1993-08-26","-0.007738","0.000129","-0.001789"
"P9715","1993-08-26","-0.009110","0.007857","-0.001898"
"P9706","1993-08-27","0.103847","0.000622","0.001984"
"P9707","1993-08-27","0.049020","-0.103990","-0.118223"
"P9710","1993-08-27","0.092237","-0.023077","0.012574"
"P9709","1993-08-27","0.103847","0.000622","0.001984"
"P9712","1993-08-27","0.103847","0.000622","0.001984"
"P9713","1993-08-27","0.092237","-0.023077","0.012574"
