code,date,type,递延所得税资产,递延所得税负债,优先股账面值,所有者权益合计,book_equity
600363,2016-12-31,A,58474040.96,62904.36,0.0,2313343204.64,2254932068.04
600363,2017-12-31,A,61842863.41,0.0,0.0,2520453873.71,2458611010.3
600363,2018-12-31,A,70739049.46,7093802.57,0.0,2753159025.47,2689513778.58
600363,2019-12-31,A,76475415.27,13016169.45,0.0,2941672643.17,2878213397.35
600363,2020-12-31,A,88102166.96,14404041.6,0.0,3287679110.44,3213980985.08
600366,2006-12-31,A,0.0,0.0,0.0,821952253.59,821952253.59
600366,2007-12-31,A,7999344.42,318345300.0,0.0,2062194742.09,2372540697.67
600366,2008-12-31,A,5919984.39,51319182.55,0.0,1455301370.86,1500700569.0199997
600366,2009-12-31,A,7073966.82,0.0,0.0,1744035314.44,1736961347.6200001
600366,2010-12-31,A,9154496.5,13840588.61,0.0,1959903632.0,1964589724.11
600366,2011-12-31,A,50206592.29,16557913.64,0.0,2730536806.57,2696888127.92
600366,2012-12-31,A,47249195.5,15368520.52,0.0,3014073298.19,2982192623.21
600366,2013-12-31,A,23558901.43,0.0,0.0,3083997214.1,3060438312.67
600366,2014-12-31,A,23716860.92,0.0,0.0,3199028180.73,3175311319.81
600366,2015-12-31,A,16867867.18,4885274.61,0.0,3623329065.67,3611346473.1000004
600366,2016-12-31,A,12865320.77,44279031.5,0.0,4627144996.88,4658558707.61
600366,2017-12-31,A,17998978.93,8025240.38,0.0,4814569885.04,4804596146.49
600366,2018-12-31,A,67071095.66,540131.01,0.0,4489977964.27,4423446999.620001
600366,2019-12-31,A,73905513.82,0.0,0.0,4313876994.08,4239971480.2599998
600366,2020-12-31,A,52940783.98,3457005.25,0.0,4430445561.6,4380961782.870001
600367,2006-12-31,A,0.0,0.0,0.0,1140337577.78,1140337577.78
600367,2007-12-31,A,15100463.51,0.0,0.0,1200745346.64,1185644883.13
600367,2008-12-31,A,15812603.77,0.0,0.0,1221629195.04,1205816591.27
600367,2009-12-31,A,17146546.67,0.0,0.0,1215634890.41,1198488343.74
600367,2010-12-31,A,15298559.14,0.0,0.0,1241948868.54,1226650309.3999999
600367,2011-12-31,A,23757879.63,0.0,0.0,1302595941.27,1278838061.6399999
600367,2012-12-31,A,23241704.15,0.0,0.0,1314737169.89,1291495465.74
600367,2013-12-31,A,40354416.86,0.0,0.0,1307115927.84,1266761510.98
600367,2014-12-31,A,37164686.58,0.0,0.0,1330430697.28,1293266010.7
600367,2015-12-31,A,28395365.66,0.0,0.0,1088565283.66,1060169918.0000001
600367,2016-12-31,A,26503733.57,0.0,0.0,1141940578.64,1115436845.0700002
600367,2017-12-31,A,25111356.74,0.0,0.0,1230151782.2,1205040425.46
600367,2018-12-31,A,27188491.97,1402960.77,0.0,1349024963.79,1323239432.59
600367,2019-12-31,A,29960333.41,1228510.43,0.0,1415740269.49,1387008446.51
600367,2020-12-31,A,20588803.36,1054060.08,0.0,1444884315.5,1425349572.22
600368,2006-12-31,A,0.0,0.0,0.0,1390844500.42,1390844500.42
600368,2007-12-31,A,141429.46,0.0,0.0,1470693570.49,1470552141.03
600368,2008-12-31,A,67887.63,0.0,0.0,1790112624.38,1790044736.75
600368,2009-12-31,A,439146.02,234906.6,0.0,2401547237.81,2401342998.39
600368,2010-12-31,A,1963971.86,227397.94,0.0,2666253534.7,2664516960.7799997
600368,2011-12-31,A,9833527.52,0.0,0.0,2894895304.45,2885061776.93
600368,2012-12-31,A,11775821.94,0.0,0.0,3189792764.62,3178016942.68
600368,2013-12-31,A,13196549.61,0.0,0.0,3353217671.52,3340021121.91
600368,2014-12-31,A,18495669.28,182960585.38,0.0,3139986794.26,3304451710.36
600368,2015-12-31,A,16825551.44,0.0,0.0,3015512563.22,2998687011.7799997
600368,2016-12-31,A,34506191.89,13119786.73,0.0,3054606743.02,3033220337.86
600368,2017-12-31,A,34572825.45,12728166.4,0.0,3252708211.84,3230863552.7900004
600368,2018-12-31,A,37958521.14,12267359.8,0.0,3532995706.3,3507304544.9600005
600368,2019-12-31,A,43491567.72,0.0,0.0,4255560045.15,4212068477.4300003
600368,2020-12-31,A,43230995.47,0.0,0.0,4735809267.3,4692578271.83
600369,2006-12-31,A,0.0,0.0,0.0,75065219.96,75065219.96
600369,2007-12-31,A,0.0,0.0,0.0,-456974.8,-456974.8
600369,2008-12-31,A,0.0,0.0,0.0,70153541.45,70153541.45
600369,2009-12-31,A,52273730.74,123077516.09,0.0,4677690099.32,4748493884.67
600369,2010-12-31,A,111069307.92,29301686.8,0.0,11123308223.65,11041540602.529999
600369,2011-12-31,A,266262638.75,3353280.49,0.0,9899351484.19,9636442125.93
600369,2012-12-31,A,172330783.37,6914707.95,0.0,10404770859.25,10239354783.83
600369,2013-12-31,A,151961711.39,9788962.56,0.0,10923645140.53,10781472391.7
600369,2014-12-31,A,232504202.92,291918502.7,0.0,17219996379.75,17279410679.530003
600369,2015-12-31,A,230651648.28,153414050.84,0.0,19590139143.63,19512901546.190002
600369,2016-12-31,A,162122654.79,8239428.84,0.0,19667783971.12,19513900745.17
600369,2017-12-31,A,260551227.47,118844992.53,0.0,20048661553.52,19906955318.579998
600369,2018-12-31,A,435023792.13,13490413.7,0.0,18976965157.95,18555431779.52
600369,2019-12-31,A,359509156.49,102557630.85,0.0,19557777757.02,19300826231.379997
600370,2006-12-31,A,0.0,0.0,0.0,884213336.78,884213336.78
600370,2007-12-31,A,1191991.09,0.0,0.0,1264909024.21,1263717033.1200001
600370,2008-12-31,A,1721083.15,0.0,0.0,1254353977.72,1252632894.57
600370,2009-12-31,A,2285956.2,0.0,0.0,1295521500.03,1293235543.83
600370,2010-12-31,A,1100907.56,0.0,0.0,1331817909.01,1330717001.45
600370,2011-12-31,A,1615170.09,0.0,0.0,1337576174.33,1335961004.24
600370,2012-12-31,A,2173905.32,0.0,0.0,1359179754.54,1357005849.22
600370,2013-12-31,A,4787337.42,0.0,0.0,1381180545.94,1376393208.52
600370,2014-12-31,A,224815.9,0.0,0.0,1395606123.43,1395381307.53
600370,2015-12-31,A,213254.02,0.0,0.0,1424510023.81,1424296769.79
600370,2016-12-31,A,2771712.3,0.0,0.0,1482626612.68,1479854900.38
600370,2017-12-31,A,1070346.76,0.0,0.0,1495078388.5,1494008041.74
600370,2018-12-31,A,1377784.34,0.0,0.0,1551401391.79,1550023607.45
600370,2019-12-31,A,2793801.32,0.0,0.0,1580595506.47,1577801705.15
600371,2006-12-31,A,0.0,0.0,0.0,317001892.06,317001892.06
600371,2007-12-31,A,1432054.46,0.0,0.0,314521353.16,313089298.70000005
600371,2008-12-31,A,1484884.6,0.0,0.0,343771960.19,342287075.59
600371,2009-12-31,A,726878.22,0.0,0.0,354485680.68,353758802.46
600371,2010-12-31,A,752514.56,0.0,0.0,367191932.95,366439418.39
600371,2011-12-31,A,660398.14,0.0,0.0,415416705.75,414756307.61
600371,2012-12-31,A,395247.21,0.0,0.0,448967293.23,448572046.02000004
600371,2013-12-31,A,0.0,0.0,0.0,387254384.66,387254384.66
600371,2014-12-31,A,0.0,0.0,0.0,400157059.31,400157059.31
600371,2015-12-31,A,0.0,0.0,0.0,396131263.77,396131263.77
600371,2016-12-31,A,0.0,0.0,0.0,446822086.18,446822086.18
600371,2017-12-31,A,0.0,0.0,0.0,512181094.68,512181094.68
600371,2018-12-31,A,0.0,0.0,0.0,515361843.86,515361843.86
600371,2019-12-31,A,0.0,0.0,0.0,545599822.31,545599822.31
600372,2006-12-31,A,0.0,0.0,0.0,2189684414.24,2189684414.24
600372,2007-12-31,A,0.0,0.0,0.0,450935537.31,450935537.31
600372,2008-12-31,A,0.0,0.0,0.0,26062472.78,26062472.78
600372,2009-12-31,A,516126.53,0.0,0.0,700164720.9,699648594.37
600372,2010-12-31,A,1147578.89,0.0,0.0,859717168.28,858569589.39
600372,2011-12-31,A,79854627.52,14455473.6,0.0,3723284967.12,3657885813.2
600372,2012-12-31,A,74188258.16,10166462.4,0.0,4852913779.55,4788891983.79
600372,2013-12-31,A,99803098.26,11385246.42,0.0,5115703811.67,5027285959.83
600372,2014-12-31,A,98368779.63,18865049.04,0.0,5397234660.38,5317730929.79
600372,2015-12-31,A,53298810.95,41658591.21,0.0,5923320658.89,5911680439.150001
600372,2016-12-31,A,57280120.37,29810634.64,0.0,6271362782.98,6243893297.25
600372,2017-12-31,A,62327143.08,18069264.89,0.0,7439137164.05,7394879285.860001
600372,2018-12-31,A,69579044.01,6490015.36,0.0,7913472139.49,7850383110.839999
600372,2019-12-31,A,84025857.65,11381400.93,0.0,8222276163.88,8149631707.160001
600372,2020-12-31,A,81023632.69,21468806.64,0.0,11028311427.87,10968756601.82
600373,2006-12-31,A,0.0,0.0,0.0,289443721.05,289443721.05
600373,2007-12-31,A,5073423.13,0.0,0.0,300993183.54,295919760.41
600373,2008-12-31,A,23739113.88,0.0,0.0,159614095.3,135874981.42000002
600373,2009-12-31,A,40588.01,0.0,0.0,73242334.62,73201746.61
600373,2010-12-31,A,41738.15,0.0,0.0,3526829283.31,3526787545.16
600373,2011-12-31,A,466542.71,0.0,0.0,3924811581.11,3924345038.4
600373,2012-12-31,A,1465193.41,0.0,0.0,4018703040.06,4017237846.65
600373,2013-12-31,A,7249708.26,7081200.75,0.0,6146662738.35,6146494230.84
600373,2014-12-31,A,6038474.7,10512300.46,0.0,6934137845.2,6938611670.96
600373,2015-12-31,A,7810059.99,11047621.0,0.0,10310906067.73,10314143628.74
600373,2016-12-31,A,17450673.0,9513211.28,0.0,11209100377.35,11201162915.630001
600373,2017-12-31,A,69970239.32,9815058.7,0.0,12392566730.92,12332411550.300001
600373,2018-12-31,A,63030679.83,1378273.42,0.0,13494814070.53,13433161664.12
600373,2019-12-31,A,51451719.76,4751728.39,0.0,14238226832.99,14191526841.619999
600373,2020-12-31,A,47018421.05,10391983.54,0.0,15368696907.49,15332070469.980001
600375,2006-12-31,A,0.0,0.0,0.0,453280984.39,453280984.39
600375,2007-12-31,A,7371432.7,0.0,0.0,481961739.44,474590306.74
600375,2008-12-31,A,3429310.42,0.0,0.0,485885623.05,482456312.63
600375,2009-12-31,A,5651027.4,0.0,0.0,549963368.54,544312341.14
600375,2010-12-31,A,7900185.86,0.0,0.0,817757365.74,809857179.88
600375,2011-12-31,A,54859751.46,0.0,0.0,2690753589.84,2635893838.38
600375,2012-12-31,A,45041798.66,0.0,0.0,2720147724.78,2675105926.1200004
600375,2013-12-31,A,72493436.02,0.0,0.0,4215549870.07,4143056434.05
600375,2014-12-31,A,137281357.36,0.0,0.0,3648820191.1,3511538833.74
600375,2015-12-31,A,3555330.86,0.0,0.0,2698053991.79,2694498660.93
600375,2016-12-31,A,4689302.11,0.0,0.0,2762588025.72,2757898723.6099997
600375,2017-12-31,A,8790346.22,0.0,0.0,2829092569.83,2820302223.61
600375,2018-12-31,A,12319355.45,0.0,0.0,2886411478.13,2874092122.6800003
600375,2019-12-31,A,31078986.18,0.0,0.0,2915041810.47,2883962824.29
600375,2020-12-31,A,39293876.43,9310999.22,0.0,2450325260.47,2420342383.2599998
600376,2006-12-31,A,3339092.5,0.0,0.0,819871262.0,816532169.5
600376,2007-12-31,A,298333528.01,82342041.01,0.0,3933572256.85,3717580769.8500004
600376,2008-12-31,A,385407516.01,18697228.07,0.0,3990630187.69,3623919899.75
600376,2009-12-31,A,490691373.41,59545165.61,0.0,9700843055.06,9269696847.26
600376,2010-12-31,A,832193264.45,40973605.89,0.0,10800940186.44,10009720527.88
600376,2011-12-31,A,1073119794.24,53836121.64,0.0,12751363345.11,11732079672.51
600376,2012-12-31,A,1486847332.2,55490641.1,0.0,13948723080.54,12517366389.44
600376,2013-12-31,A,1909662635.66,44946264.64,0.0,15463022824.78,13598306453.76
600376,2014-12-31,A,2196860039.69,51471005.8,0.0,16131095030.59,13985705996.699999
600376,2015-12-31,A,2017472794.59,53179466.63,0.0,24305284883.14,22340991555.18
600376,2016-12-31,A,2681906258.04,59466172.88,0.0,36447719198.35,33825279113.189995
600376,2017-12-31,A,4174925254.05,32626254.44,0.0,46675877958.39,42533578958.78
600376,2018-12-31,A,4901344022.09,105779996.47,0.0,53667778907.88,48872214882.259995
600376,2019-12-31,A,4713315441.37,243474402.57,0.0,57893598560.94,53423757522.14
600377,2006-12-31,A,0.0,0.0,0.0,15457695029.0,15457695029.0
600377,2007-12-31,A,5864545.0,1349557.0,0.0,16137719533.0,16133204545.0
600377,2008-12-31,A,5336470.0,974409.0,0.0,16407735887.0,16403373826.0
600377,2009-12-31,A,5211470.0,4013109.0,0.0,17206796966.0,17205598605.0
600377,2010-12-31,A,4696492.0,317393.0,0.0,18024044428.0,18019665329.0
600377,2011-12-31,A,8389453.0,0.0,0.0,18607809971.0,18599420518.0
600377,2012-12-31,A,12198968.0,0.0,0.0,19155475744.0,19143276776.0
600377,2013-12-31,A,16307595.0,1369249.0,0.0,20098227739.0,20083289393.0
600377,2014-12-31,A,49806472.0,1275048.0,0.0,20936647873.0,20888116449.0
600377,2015-12-31,A,398938783.0,2544353.0,0.0,21186172108.0,20789777678.0
600377,2016-12-31,A,345345094.0,138362514.0,0.0,22941856989.0,22734874409.0
600377,2017-12-31,A,258020384.0,28056831.0,0.0,25894930612.0,25664967059.0
600377,2018-12-31,A,197447059.0,250660721.0,0.0,29353856942.0,29407070604.0
600377,2019-12-31,A,175012653.99,416613871.66,0.0,32682837135.49,32924438353.16
600377,2020-12-31,A,234039544.92,305018990.45,0.0,33049269641.01,33120249086.54
600378,2006-12-31,A,0.0,0.0,0.0,367195324.48,367195324.48
600378,2007-12-31,A,10072119.43,0.0,0.0,396953706.15,386881586.71999997
600378,2008-12-31,A,10358500.62,0.0,0.0,450411714.15,440053213.53
600378,2009-12-31,A,7859610.31,0.0,0.0,491579009.3,483719398.99
600378,2010-12-31,A,7375201.76,0.0,0.0,528994040.66,521618838.90000004
600378,2011-12-31,A,6423885.0,0.0,0.0,590413519.42,583989634.42
600378,2012-12-31,A,6966811.85,0.0,0.0,647921297.24,640954485.39
600378,2013-12-31,A,7787738.7,0.0,0.0,685281077.89,677493339.1899999
600378,2014-12-31,A,8120249.28,0.0,0.0,734955227.21,726834977.9300001
600378,2015-12-31,A,8943036.32,0.0,0.0,750905106.09,741962069.77
600378,2016-12-31,A,6740578.48,0.0,0.0,745880508.91,739139930.43
600378,2017-12-31,A,7224242.85,0.0,0.0,795471515.52,788247272.67
600378,2018-12-31,A,30247402.26,3006209.23,0.0,4982884001.9,4955642808.869999
600378,2019-12-31,A,24801772.87,7356506.43,0.0,6079853646.77,6062408380.330001
600379,2006-12-31,A,0.0,0.0,0.0,303603124.22,303603124.22
600379,2007-12-31,A,5083358.27,17674.5,0.0,314691257.88,309625574.11
600379,2008-12-31,A,4760126.56,0.0,0.0,321838107.81,317077981.25
600379,2009-12-31,A,5506647.46,0.0,0.0,343646667.5,338140020.04
600379,2010-12-31,A,2603614.87,0.0,0.0,360832672.25,358229057.38
600379,2011-12-31,A,2714701.23,0.0,0.0,364323641.53,361608940.29999995
600379,2012-12-31,A,2874513.84,0.0,0.0,379122621.88,376248108.04
600379,2013-12-31,A,3237537.56,0.0,0.0,394537378.61,391299841.05
600379,2014-12-31,A,4391077.75,0.0,0.0,408946194.04,404555116.29
600379,2015-12-31,A,3567404.36,0.0,0.0,435495619.54,431928215.18
600379,2016-12-31,A,6561988.98,0.0,0.0,470945411.03,464383422.04999995
600379,2017-12-31,A,3160457.18,0.0,0.0,496067724.06,492907266.88
600379,2018-12-31,A,6510208.11,0.0,0.0,520147923.85,513637715.74
600379,2019-12-31,A,6667702.2,0.0,0.0,546229913.69,539562211.49
600379,2020-12-31,A,8689015.91,0.0,0.0,568239192.13,559550176.22
600380,2006-12-31,A,0.0,0.0,0.0,2882084398.89,2882084398.89
600380,2007-12-31,A,65383400.38,52201238.06,0.0,4070471295.19,4057289132.87
600380,2008-12-31,A,132588948.76,4290495.4,0.0,3861782740.2,3733484286.8399997
600380,2009-12-31,A,130342322.92,5271256.37,0.0,4401815571.12,4276744504.5699997
600380,2010-12-31,A,131521518.94,3221187.92,0.0,5317038612.5,5188738281.4800005
600380,2011-12-31,A,140778745.91,2829907.98,0.0,5459773970.57,5321825132.639999
600380,2012-12-31,A,157482649.35,4628333.66,0.0,5590746726.27,5437892410.58
600380,2013-12-31,A,154078885.22,5052354.5,0.0,6024314159.33,5875287628.61
600380,2014-12-31,A,176630519.23,14658922.13,0.0,6541515694.03,6379544096.93
600380,2015-12-31,A,236934875.27,23412627.84,0.0,7307120916.56,7093598669.13
600380,2016-12-31,A,278746771.7,32447544.81,0.0,9334755958.77,9088456731.88
600380,2017-12-31,A,261595291.66,85473658.04,0.0,13617850128.23,13441728494.61
600380,2018-12-31,A,319634203.26,112787159.86,0.0,16297034008.95,16090186965.550001
600380,2019-12-31,A,381232038.81,181641339.92,0.0,17384026250.76,17184435551.869995
600380,2020-12-31,A,468898469.23,202259855.68,0.0,19236898077.0,18970259463.45
600381,2006-12-31,A,0.0,0.0,0.0,-429596422.61,-429596422.61
600381,2007-12-31,A,0.0,0.0,0.0,-362395840.68,-362395840.68
600381,2008-12-31,A,1340198.12,0.0,0.0,-230813398.42,-232153596.54
600381,2009-12-31,A,1443358.69,0.0,0.0,-178115252.35,-179558611.04
600381,2010-12-31,A,221448.67,0.0,0.0,-116100651.64,-116322100.31
600381,2011-12-31,A,1852122.54,0.0,0.0,2318011937.36,2316159814.82
600381,2012-12-31,A,1630604.39,0.0,0.0,-197968308.44,-199598912.82999998
600381,2013-12-31,A,0.0,0.0,0.0,50034356.49,50034356.49
600381,2014-12-31,A,0.0,0.0,0.0,308443221.2,308443221.2
600381,2015-12-31,A,5699754.47,0.0,0.0,1758383872.05,1752684117.58
600381,2016-12-31,A,3971721.36,0.0,0.0,2003787303.53,1999815582.17
600381,2017-12-31,A,2618847.79,3736912.02,0.0,2319909314.44,2321027378.67
600381,2018-12-31,A,16275469.73,4362999.84,0.0,2382827816.54,2370915346.65
600381,2019-12-31,A,22599600.73,451474.36,0.0,2388635591.63,2366487465.26
600382,2006-12-31,A,0.0,0.0,0.0,672596556.49,672596556.49
600382,2007-12-31,A,9179348.67,0.0,0.0,753913991.88,744734643.21
600382,2008-12-31,A,20962389.15,0.0,0.0,835794761.27,814832372.12
600382,2009-12-31,A,21120135.02,0.0,0.0,912628668.71,891508533.69
600382,2010-12-31,A,6663605.14,0.0,0.0,1094652321.6,1087988716.4599998
600382,2011-12-31,A,7223925.89,0.0,0.0,1305593109.63,1298369183.74
600382,2012-12-31,A,6142995.89,0.0,0.0,1517011128.47,1510868132.58
600382,2013-12-31,A,6293802.76,0.0,0.0,1708094227.87,1701800425.11
600382,2014-12-31,A,6627223.92,0.0,0.0,2596483590.25,2589856366.33
600382,2015-12-31,A,6768424.5,0.0,0.0,2936494807.46,2929726382.96
600382,2016-12-31,A,6269156.66,0.0,0.0,5078445612.21,5072176455.55
600382,2017-12-31,A,5106016.34,0.0,0.0,5461540746.9,5456434730.559999
600382,2018-12-31,A,5491843.5,0.0,0.0,5875316809.3,5869824965.8
600382,2019-12-31,A,27233253.08,63752035.4,0.0,6628325206.36,6664843988.679999
600383,2006-12-31,A,0.0,158076.21,0.0,3562619396.64,3562777472.85
600383,2007-12-31,A,87244695.49,7643930.97,0.0,9201823500.18,9122222735.66
600383,2008-12-31,A,234060075.67,7643930.97,0.0,10409862151.75,10183446007.05
600383,2009-12-31,A,296391005.53,7643930.97,0.0,16850560098.06,16561813023.499998
600383,2010-12-31,A,352056440.54,7912600.67,0.0,21005600507.26,20661456667.389996
600383,2011-12-31,A,611073175.11,14067887.39,0.0,26141778692.08,25544773404.36
600383,2012-12-31,A,828669961.8,736833351.66,0.0,30996435321.98,30904598711.84
600383,2013-12-31,A,867456586.95,2391739137.98,0.0,38035455691.42,39559738242.450005
600383,2014-12-31,A,911362167.39,2541086747.1,0.0,40519470837.69,42149195417.4
600383,2015-12-31,A,1131030207.64,3011716014.12,0.0,47616075610.58,49496761417.060005
600383,2016-12-31,A,1639354376.78,3387541847.86,0.0,53103871667.01,54852059138.090004
600383,2017-12-31,A,2241350996.94,3548090493.5,0.0,57955964898.28,59262704394.84
600383,2018-12-31,A,3320383648.64,4034421155.23,0.0,66477564861.59,67191602368.17999
600383,2019-12-31,A,3476765072.75,4399309496.38,0.0,82369439527.56,83291983951.19
600386,2006-12-31,A,0.0,0.0,0.0,749150859.52,749150859.52
600386,2007-12-31,A,3279769.47,0.0,0.0,801182355.59,797902586.12
600386,2008-12-31,A,3492530.09,0.0,0.0,913791539.55,910299009.4599999
600386,2009-12-31,A,4476745.93,0.0,0.0,1061923095.9,1057446349.97
600386,2010-12-31,A,1883030.47,15725000.0,0.0,1252482456.97,1266324426.5
600386,2011-12-31,A,3245339.86,11186100.0,0.0,1423268271.2,1431209031.3400002
600386,2012-12-31,A,5442940.89,7992000.0,0.0,1579726070.93,1582275130.04
600386,2013-12-31,A,5196278.46,11712600.0,0.0,1657844587.1,1664360908.6399999
600386,2014-12-31,A,5541168.84,25236630.0,0.0,1806462163.98,1826157625.14
600386,2015-12-31,A,5112520.32,37031985.0,0.0,1895847695.3,1927767159.98
600386,2016-12-31,A,4945292.24,24346845.0,0.0,1946041748.69,1965443301.45
600386,2017-12-31,A,9419607.87,19395990.0,0.0,1962403588.28,1972379970.41
600386,2018-12-31,A,8934163.06,7247002.5,0.0,1897166990.99,1895479830.43
600386,2019-12-31,A,10972696.62,11915473.9,0.0,1871000292.01,1871943069.2900002
600386,2020-12-31,A,21278409.88,9060402.73,0.0,1897887054.8,1885669047.6499999
600387,2006-12-31,A,0.0,0.0,0.0,634538485.21,634538485.21
600387,2007-12-31,A,690540.6,89975770.15,0.0,1053419807.51,1142705037.0600002
600387,2008-12-31,A,3596983.58,3554016.55,0.0,747487968.47,747445001.4399999
600387,2009-12-31,A,1159480.18,25477495.09,0.0,1017346798.63,1041664813.5400001
600387,2010-12-31,A,1545826.96,8146284.95,0.0,951732950.83,958333408.82
600387,2011-12-31,A,3644893.37,12697717.27,0.0,1170401861.87,1179454685.77
600387,2012-12-31,A,3514464.04,32958946.06,0.0,1366451478.91,1395895960.93
600387,2013-12-31,A,4214378.35,45913428.34,0.0,1725037755.27,1766736805.26
600387,2014-12-31,A,3012705.57,49406593.6,0.0,1842543848.11,1888937736.1399999
600387,2015-12-31,A,5501084.01,47728571.67,0.0,1788107933.3,1830335420.96
600387,2016-12-31,A,5952701.42,9450103.75,0.0,1534463319.55,1537960721.8799999
600387,2017-12-31,A,14088308.48,4488443.74,0.0,2643631236.04,2634031371.2999997
