date,group1,group2,group3,group4,group5,next_rf,beta1,beta2,beta3,beta4,beta5
2018-12-01,0.005892249190938511,-0.004736108414239482,-0.009077172580645162,-0.027284016181229775,-0.05007875928917609,0.001241,0.9189978860948119,1.0234871497576836,1.0135389474031857,1.0581997938955203,1.1403423050767374
2019-01-01,0.186373653418124,0.20460372655007947,0.21654429729729732,0.24147167249602544,0.2632385643879173,0.001241,0.9144301271318924,0.9877781483493492,0.9942844062529237,1.022032417092944,1.0920912777858756
2019-02-01,0.08778344724409448,0.10755748113207547,0.10914348818897639,0.11645459119496854,0.11006328773584907,0.001241,1.045952159875768,1.153691376895035,1.176472363219577,1.2602290507040164,1.3717091329757285
2019-03-01,-0.019047858914728683,-0.024493404024767802,-0.03305659069767442,-0.03966466253869969,-0.05386801393188855,0.001241,1.0552023871159513,1.1754465566868317,1.217364823572022,1.3149548344367568,1.4401353528113299
2019-04-01,-0.04677036906584992,-0.048547721712538225,-0.04709403363914373,-0.060994894495412844,-0.07109343950995406,0.001241,1.0412483835627888,1.1639838931626376,1.2115296097265653,1.2913051108285916,1.453289373340232
2019-05-01,0.016495516666666668,0.015925792424242424,0.011129459787556905,0.006332874051593322,-0.0135481104387292,0.001241,1.014946901737001,1.1155970444047247,1.1724985877922025,1.2499950142795546,1.410850956515733
2019-06-01,-0.009388946026986507,-0.010776248875562219,-0.017282989505247377,-0.020934356821589204,-0.03312996856287425,0.001241,0.9984829499896422,1.1102886150250466,1.171472269114467,1.235989119876045,1.3790958364270254
2019-07-01,-0.029659526706231457,-0.018089436201780416,-0.013812491097922848,-0.01121135459940653,-0.00017573770491803305,0.001241,1.0136932571237538,1.1280609592809907,1.1636707912388726,1.2635698322299853,1.395424514607606
2019-08-01,0.0062190029455081,0.013102786764705884,0.022096505882352943,0.023252072058823528,0.004298120588235295,0.001241,1.0208517213536847,1.1254122075188628,1.1536475900092282,1.2515070529780852,1.367468168437202
2019-09-01,0.0037749767441860463,-0.002346066860465116,-0.002342821220930232,-0.0031610915697674415,-0.010356513081395348,0.001241,1.025563794940891,1.126935110473161,1.1536724365518758,1.2391650138116321,1.3799840640095713
2019-10-01,-0.018309612391930834,-0.020272743515850143,-0.023055391366906472,-0.0197951469740634,-0.02604042135642136,0.001241,1.0310840471833083,1.1386991284607868,1.1597547463316629,1.2498956512201471,1.3699179425261392
2019-11-01,0.06736799286733239,0.08113436661911555,0.0848259245014245,0.08590983452211128,0.09303052285714285,0.001241,1.014949873686675,1.1189103336410997,1.1469653208616064,1.2188153682720984,1.3720594679644946
2019-12-01,-0.006943152974504249,-0.004787002832861189,0.006567335694050992,0.019436468085106382,0.002722869688385269,0.001241,1.0203899072852143,1.1244797042288697,1.156698086905446,1.2114596296278208,1.3973706028097153
2020-01-01,-0.025742610719322993,-0.0015425472496473907,0.012938431593794075,0.0050986008462623415,0.002274615275813295,0.001241,1.035628283079683,1.164916134039607,1.2146510385526543,1.2579469089497426,1.449104379545084
2020-02-01,-0.009642922644163152,-0.026391780590717298,-0.03244517580872011,-0.05141625316455696,-0.06834261181434599,0.001241,1.053195098700165,1.1704944635910917,1.230624574313288,1.2905462324190922,1.4368868348538448
2020-03-01,0.011412377279102383,0.012022201963534361,0.0318368667601683,0.025260200561009815,0.016177900140646975,0.001241,1.0266401994836425,1.1481760471876237,1.2079043717453692,1.2809337645290848,1.411749305335926
2020-04-01,0.012496953781512605,0.011976429971988795,0.027036344537815126,0.015558529411764707,0.006714059154929577,0.001241,0.9960636762696853,1.1258636463282066,1.187374007074277,1.248735341028686,1.3837203862753111
2020-05-01,0.03994165826330532,0.0613575,0.0684630111888112,0.08462233753501401,0.08177549439775911,0.001241,1.0037688644045915,1.123811965500972,1.1839036228238053,1.259857216355937,1.3587374360472972
2020-06-01,0.1440006680613668,0.14832424128312413,0.15031335843793583,0.12328329846582985,0.11736302805049088,0.001241,0.944772780535812,1.0925388265892693,1.1450065460086845,1.2357203990017247,1.34932870824181
2020-07-01,0.04092313807531381,0.0480292660167131,0.040475047353760445,0.038732054317548746,0.0184554698457223,0.001241,0.9492789326584983,1.0931228931309496,1.148355631986539,1.1985469784654674,1.3473512666725873
2020-08-01,-0.05156014066852368,-0.05897901671309192,-0.06658489151599443,-0.06972862395543175,-0.0844148064516129,0.001241,0.9481655880842925,1.095766682964077,1.1298167539388877,1.1664696453057628,1.3371169598324313
2020-09-01,0.008299326842837275,0.004774668055555556,0.005092105555555555,-0.0076326902777777775,-0.005706029207232267,0.001241,0.9558557433107953,1.0942063193199565,1.1357366401874176,1.1861401584450908,1.3576104848537287
2020-10-01,0.06382510416666667,0.039782929264909846,0.03067535972222222,0.01127450346740638,0.006357257975034674,0.001241,0.9732737553038432,1.086335907897281,1.1116733161817876,1.189873480467733,1.3616627021073144
2020-11-01,-0.030709174515235457,-0.029439899031811892,-0.038807195020746886,-0.032790180055401665,-0.021471837725381415,0.001241,0.9807351314452435,1.1027379038523464,1.1295470319931407,1.1865630763439472,1.3277175086569766
2020-12-01,,,,,,,0.9840586203862813,1.1028489093630751,1.1577376738259324,1.1894227477260237,1.3314613554516816
